SLEOP_ID,Candidate_SLEOP_ID,ElectionDate,ElectionType,ResultType,ElectionWard,CandidateSurname,CandidateFirstName,CandidatePoliticalParty,CandidatePoliticalPartyColor,ValidVotes,ValidVotesPercent,Winner,ResultStatus,CandidatePhoto,ElectionRound
33542,33541,2018-03-07,Councillors,"Ward Results","Ward 042",Kamara,Suliaman,PMDC,F3881E,68,0.94,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32861,32860,2018-03-07,Councillors,"Ward Results","Ward 346",Kamara,Nasiru,C4C,D68910,67,0.86,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33985,33984,2018-03-07,Councillors,"Ward Results","Ward 191",Daramy,Mohamed,NPD,3498DB,67,2.18,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34165,34164,2018-03-07,Councillors,"Ward Results","Ward 209",Saccoh,Osman,PDP,1E90FF,67,1.00,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33927,33926,2018-03-07,Councillors,"Ward Results","Ward 071",Sheriff,Fuad,C4C,D68910,67,1.27,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34497,34496,2018-03-07,Councillors,"Ward Results","Ward 261",Conteh,Santigie,C4C,D68910,67,1.76,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30197,30196,2018-03-07,Councillors,"Ward Results","Ward 270",Moriba,Juliana,C4C,D68910,67,1.30,No,Provisional,female-profile-blank-photo.png,"First Round"
33343,33342,2018-03-07,Councillors,"Ward Results","Ward 370",Rogers,Sheku,CDP,F1C40F,67,2.22,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33261,33260,2018-03-07,Councillors,"Ward Results","Ward 364",Sanusi,Mustapha,ADP,FF339F,66,1.31,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33861,33860,2018-03-07,Councillors,"Ward Results","Ward 066",Massaquoi,Alimu,PMDC,F3881E,66,1.66,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34029,34028,2018-03-07,Councillors,"Ward Results","Ward 196",Samura,Alhassan,CDP,F1C40F,66,1.83,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29959,29958,2018-03-07,Councillors,"Ward Results","Ward 303",Moriba,Mathew,CDP,F1C40F,65,1.16,No,Provisional,male-blank-profile-photo.png,"First Round"
32669,32668,2018-03-07,Councillors,"Ward Results","ward 310",Sesay,Samuel,NGC,4B0082,65,2.14,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32529,32528,2018-03-07,Councillors,"Ward Results","Ward 337",Conteh,Mary,C4C,D68910,65,1.05,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32579,32578,2018-03-07,Councillors,"Ward Results","Ward 341",Margao,Sandy,ADP,FF339F,65,0.83,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30071,30070,2018-03-07,Councillors,"Ward Results","Ward 284",Kpanabum,Suleman,NGC,4B0082,65,0.99,No,Provisional,male-blank-profile-photo.png,"First Round"
30398,30397,2018-03-07,Councillors,"Ward Results","Ward 140",Mansaray,Fanko,CDP,F1C40F,65,3.26,No,Provisional,male-blank-profile-photo.png,"First Round"
33293,33292,2018-03-07,Councillors,"Ward Results","Ward 367",Ndawa,Patrick,NGC,4B0082,64,1.95,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33496,33495,2018-03-07,Councillors,"Ward Results","Ward 038",Gbondo,Juliet,C4C,D68910,64,1.03,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33747,33746,2018-03-07,Councillors,"Ward Results","Ward 058",Kallon,Senesie,C4C,D68910,64,1.34,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34089,34088,2018-03-07,Councillors,"Ward Results","Ward 202",Kanu,Mohamed,C4C,D68910,64,0.93,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30860,30859,2018-03-07,Councillors,"Ward Results","Ward 158",Kamara,Mamburu,C4C,D68910,64,4.04,No,Provisional,male-blank-profile-photo.png,"First Round"
32715,32714,2018-03-07,Councillors,"Ward Results","Ward 314",Gibrilla,Ansumana,C4C,D68910,62,1.77,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33729,33728,2018-03-07,Councillors,"Ward Results","Ward 056",Terry,Samuel,CDP,F1C40F,62,1.61,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32993,32992,2018-03-07,Councillors,"Ward Results","Ward 108",Kamara,Mohamed,SLPP,009900,62,1.64,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30444,30443,2018-03-07,Councillors,"Ward Results","Ward 132",Marrah,Dinkie,CDP,F1C40F,62,2.43,No,Provisional,male-blank-profile-photo.png,"First Round"
33380,33379,2018-03-07,Councillors,"Ward Results","Ward 031",Koroma,Ibrahim,CDP,F1C40F,61,0.63,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29889,29888,2018-03-07,Councillors,"Ward Results","Ward 287",Nunnie,Joe,CDP,F1C40F,61,0.91,No,Provisional,male-blank-profile-photo.png,"First Round"
33237,33236,2018-03-07,Councillors,"Ward Results","Ward 362",Sowa,Sylvester,C4C,D68910,61,2.13,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33811,33810,2018-03-07,Councillors,"Ward Results","Ward 063",Konneh,Fatmata,PMDC,F3881E,60,1.18,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33534,33533,2018-03-07,Councillors,"Ward Results","Ward 042",Brima,Nancy,NGC,4B0082,60,0.83,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34251,34250,2018-03-07,Councillors,"Ward Results","Ward 240",Kanu,Mahawa,ADP,FF339F,60,1.14,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33127,33126,2018-03-07,Councillors,"Ward Results","Ward 352",Kamara,Bockarie,CDP,F1C40F,60,1.50,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33460,33459,2018-03-07,Councillors,"Ward Results","Ward 035",Kamara,Fatorma,CDP,F1C40F,60,1.07,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33809,33808,2018-03-07,Councillors,"Ward Results","Ward 063",Kamara,Moosa,CDP,F1C40F,59,1.16,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33665,33664,2018-03-07,Councillors,"Ward Results","Ward 049",Momoh,Jusu,NGC,4B0082,59,1.62,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32605,32604,2018-03-07,Councillors,"Ward Results","Ward 343",Mammy,Charles,NDA,1F681B,59,1.01,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30023,30022,2018-03-07,Councillors,"Ward Results","Ward 274",Mallo,Mariama,CDP,F1C40F,59,1.01,No,Provisional,female-profile-blank-photo.png,"First Round"
33873,33872,2018-03-07,Councillors,"Ward Results","Ward 067",Kanneh,Isatu,C4C,D68910,58,1.08,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33567,33566,2018-03-07,Councillors,"Ward Results","Ward 044",Alieu,Umaru,PMDC,F3881E,58,1.28,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33717,33716,2018-03-07,Councillors,"Ward Results","Ward 054",Vawah,Josephous,C4C,D68910,58,1.43,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34593,34592,2018-03-07,Councillors,"Ward Results","Ward 005",Conteh,Karomoh,CDP,F1C40F,58,2.39,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34241,34240,2018-03-07,Councillors,"Ward Results","Ward 239",Wallace,Alimamy,C4C,D68910,58,0.86,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30043,30042,2018-03-07,Councillors,"Ward Results","Ward 265",Ganda,Christian,C4C,D68910,57,1.05,No,Provisional,male-blank-profile-photo.png,"First Round"
33398,33397,2018-03-07,Councillors,"Ward Results","Ward 033",Gbondo,Ibrahim,CDP,F1C40F,57,1.26,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32801,32800,2018-03-07,Councillors,"Ward Results","Ward 322",Kpange,Joshua,CDP,F1C40F,57,1.28,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33957,33956,2018-03-07,Councillors,"Ward Results","Ward 189",Sesay,Lasana,C4C,D68910,57,0.91,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34710,34709,2018-03-07,Councillors,"Ward Results","Ward 014",Aruna,Jilo,ADP,FF339F,57,0.71,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33035,33034,2018-03-07,Councillors,"Ward Results","Ward 113",Kanu,Sorie,CDP,F1C40F,56,1.44,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33871,33870,2018-03-07,Councillors,"Ward Results","Ward 067",Gbaya,Hassan,CDP,F1C40F,56,1.04,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30204,30203,2018-03-07,Councillors,"Ward Results","Ward 304",Sesay,Joseph,CDP,F1C40F,56,0.58,No,Provisional,male-blank-profile-photo.png,"First Round"
34133,34132,2018-03-07,Councillors,"Ward Results","Ward 206",Sesay,Chernor,I,808080,56,1.31,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33366,33365,2018-03-07,Councillors,"Ward Results","Ward 030",Kamara,Esther,NDA,1F681B,56,0.79,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33400,33399,2018-03-07,Councillors,"Ward Results","Ward 033",Jonny,Eric,NGC,4B0082,56,1.24,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33219,33218,2018-03-07,Councillors,"Ward Results","Ward 361",Kemoh,Keifala,CDP,F1C40F,56,1.60,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30490,30489,2018-03-07,Councillors,"Ward Results","Ward 130",Samura,Alie,C4C,D68910,56,3.23,No,Provisional,male-blank-profile-photo.png,"First Round"
33897,33896,2018-03-07,Councillors,"Ward Results","Ward 069",Sall,Mohamed,CDP,F1C40F,56,0.99,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33599,33598,2018-03-07,Councillors,"Ward Results","Ward 045",Sannoh,Mohamed,CDP,F1C40F,56,0.91,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30019,30018,2018-03-07,Councillors,"Ward Results","Ward 283",Mansaray,Mohamed,C4C,D68910,55,0.84,No,Provisional,male-blank-profile-photo.png,"First Round"
30326,30325,2018-03-07,Councillors,"Ward Results","Ward 274",George,Fudia,C4C,D68910,55,0.94,No,Provisional,female-profile-blank-photo.png,"First Round"
34317,34316,2018-03-07,Councillors,"Ward Results","Ward 245",Kargbo,Abu,CDP,F1C40F,54,1.06,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34633,34632,2018-03-07,Councillors,"Ward Results","Ward 008",Thomas,Veronica,PMDC,F3881E,54,1.32,No,Final/Certified,female-profile-blank-photo.png,"First Round"
29945,29944,2018-03-07,Councillors,"Ward Results","Ward 300",Combay,Michael,C4C,D68910,53,1.43,No,Provisional,male-blank-profile-photo.png,"First Round"
30222,30221,2018-03-07,Councillors,"Ward Results","Ward 302",Mansaray,Ibrahim,CDP,F1C40F,53,1.20,No,Provisional,male-blank-profile-photo.png,"First Round"
33721,33720,2018-03-07,Councillors,"Ward Results","Ward 056",Bockarie,James,C4C,D68910,53,1.38,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33771,33770,2018-03-07,Councillors,"Ward Results","Ward 060",Bockarie,Yatta,ADP,FF339F,53,1.24,No,Final/Certified,female-profile-blank-photo.png,"First Round"
32907,32906,2018-03-07,Councillors,"Ward Results","Ward 103",Sesay,Naysai,PLP,F08080,53,1.78,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33741,33740,2018-03-07,Councillors,"Ward Results","Ward 058",Conteh,Abubakar,NURP,343a40,52,1.09,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33839,33838,2018-03-07,Councillors,"Ward Results","Ward 065",Lamin,Sallu,C4C,D68910,52,1.07,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30091,30090,2018-03-07,Councillors,"Ward Results","Ward 280",Sheriff,Ashmawu,NURP,343a40,52,1.26,No,Provisional,female-profile-blank-photo.png,"First Round"
33973,33972,2018-03-07,Councillors,"Ward Results","Ward 191",Dumbuya,Mariama,PMDC,F3881E,52,1.13,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33571,33570,2018-03-07,Councillors,"Ward Results","Ward 044",Ibrahim,Mustapha,CDP,F1C40F,52,1.14,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34445,34444,2018-03-07,Councillors,"Ward Results","Ward 256",Sesay,Kadrie,C4C,D68910,52,1.40,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34659,34658,2018-03-07,Councillors,"Ward Results","Ward 010",Musa,Ensah,NPD,3498DB,52,0.69,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32531,32530,2018-03-07,Councillors,"Ward Results","Ward 337",Gathwa,Juhanis,ADP,FF339F,52,0.84,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32511,32510,2018-03-07,Councillors,"Ward Results","Ward 335",Sheriff,Mohamed,CDP,F1C40F,50,1.31,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32819,32818,2018-03-07,Councillors,"Ward Results","Ward 323",Sentemeh,Katumu,C4C,D68910,50,1.10,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33849,33848,2018-03-07,Councillors,"Ward Results","Ward 065",Wuralay,Zainab,NDA,1F681B,50,1.03,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33622,33621,2018-03-07,Councillors,"Ward Results","Ward 046",Lamin,Mamie,CDP,F1C40F,50,0.70,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34551,34550,2018-03-07,Councillors,"Ward Results","Ward 001",Sheku,Vandi,C4C,D68910,50,2.27,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32763,32762,2018-03-07,Councillors,"Ward Results","Ward 319",Dauda,Idressa,C4C,D68910,49,1.66,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30822,30821,2018-03-07,Councillors,"Ward Results","Ward 156",Marrah,Albert,C4C,D68910,49,1.73,No,Provisional,male-blank-profile-photo.png,"First Round"
32497,32496,2018-03-07,Councillors,"Ward Results","Ward 334",Luseni,Umaru,PMDC,F3881E,49,1.10,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32625,32624,2018-03-07,Councillors,"Ward Results","Ward 344",Smith,Henry,NDA,1F681B,49,0.88,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33390,33389,2018-03-07,Councillors,"Ward Results","Ward 032",Kemokai,Septimos,CDP,F1C40F,49,0.81,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33787,33786,2018-03-07,Councillors,"Ward Results","Ward 061",Moseray,Septimus,C4C,D68910,49,1.04,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30480,30479,2018-03-07,Councillors,"Ward Results","Ward 129",Samura,Mohamed,C4C,D68910,48,2.27,No,Provisional,female-profile-blank-photo.png,"First Round"
32667,32666,2018-03-07,Councillors,"Ward Results","ward 310",Sei,Mustapha,CDP,F1C40F,48,1.58,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30882,30881,2018-03-07,Councillors,"Ward Results","Ward 159",Marah,Kalie,C4C,D68910,48,3.46,No,Provisional,male-blank-profile-photo.png,"First Round"
32685,32684,2018-03-07,Councillors,"Ward Results","Ward 312",Ansumana,Sheku,ADP,FF339F,48,1.37,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32767,32766,2018-03-07,Councillors,"Ward Results","Ward 319",Lebbie,Moyatu,NGC,4B0082,48,1.63,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34625,34624,2018-03-07,Councillors,"Ward Results","Ward 008",Dembe,Fanta,CDP,F1C40F,48,1.18,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30744,30743,2018-03-07,Councillors,"Ward Results","Ward 144",Conteh,Momodu,SLPP,009900,48,19.48,No,Provisional,male-blank-profile-photo.png,"First Round"
33555,33554,2018-03-07,Councillors,"Ward Results","Ward 043",Borniea,Danial,SLPP,009900,48,0.86,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32593,32592,2018-03-07,Councillors,"Ward Results","Ward 342",Kemokai,Mohamed,C4C,D68910,48,0.79,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32859,32858,2018-03-07,Councillors,"Ward Results","Ward 346",Gbenda,Ellen,CDP,F1C40F,48,0.62,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33561,33560,2018-03-07,Councillors,"Ward Results","Ward 043",Komeh,Amara,NGC,4B0082,48,0.86,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30027,30026,2018-03-07,Councillors,"Ward Results","Ward 296",Jalloh,Amadu,C4C,D68910,47,0.94,No,Provisional,male-blank-profile-photo.png,"First Round"
32797,32796,2018-03-07,Councillors,"Ward Results","Ward 322",Jones,Samuel,C4C,D68910,47,1.05,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33647,33646,2018-03-07,Councillors,"Ward Results","Ward 047",Piawa,Mohamed,CDP,F1C40F,47,0.60,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33583,33582,2018-03-07,Councillors,"Ward Results","Ward 045",Coomber,Samuel,C4C,D68910,47,0.77,No,Final/Certified,male-blank-profile-photo.png,"First Round"
29935,29934,2018-03-07,Councillors,"Ward Results","Ward 297",Amara,Paul,CDP,F1C40F,47,1.20,No,Provisional,,"First Round"
33456,33455,2018-03-07,Councillors,"Ward Results","Ward 034",Sawaneh,Mohamed,C4C,D68910,47,0.58,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30416,30415,2018-03-07,Councillors,"Ward Results","Ward 130",Samura,Momodu,CDP,F1C40F,46,2.65,No,Provisional,male-blank-profile-photo.png,"First Round"
33783,33782,2018-03-07,Councillors,"Ward Results","Ward 061",Conteh,Samuel,CDP,F1C40F,46,0.97,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34611,34610,2018-03-07,Councillors,"Ward Results","Ward 007",Bunduka,Victor,CDP,F1C40F,46,0.49,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30524,30523,2018-03-07,Councillors,"Ward Results","Ward 133",Marah,Fasalie,CDP,F1C40F,46,1.27,No,Provisional,male-blank-profile-photo.png,"First Round"
33835,33834,2018-03-07,Councillors,"Ward Results","Ward 065",Fofanah,Jaminatu,RUFP,996633,46,0.95,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33245,33244,2018-03-07,Councillors,"Ward Results","Ward 363",Kangoma,Sylvester,CDP,F1C40F,45,1.19,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34543,34542,2018-03-07,Councillors,"Ward Results","Ward 001",Fayia,Rebecca,CDP,F1C40F,45,2.04,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30195,30194,2018-03-07,Councillors,"Ward Results","Ward 288",Ndomawa,Mambu,CDP,F1C40F,45,0.53,No,Provisional,,"First Round"
30362,30361,2018-03-07,Councillors,"Ward Results","Ward 264",Rogers,Joseph,CDP,F1C40F,45,0.85,No,Provisional,male-blank-profile-photo.png,"First Round"
33853,33852,2018-03-07,Councillors,"Ward Results","Ward 066",Bondowa,Fatmata,ADP,FF339F,45,1.13,No,Final/Certified,female-profile-blank-photo.png,"First Round"
34017,34016,2018-03-07,Councillors,"Ward Results","Ward 195",Samura,John,C4C,D68910,44,0.97,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33987,33986,2018-03-07,Councillors,"Ward Results","Ward 192",Kamara,Adikalie,C4C,D68910,44,1.43,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34669,34668,2018-03-07,Councillors,"Ward Results","Ward 011",Lansana,Dixon,NPD,3498DB,44,0.68,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34235,34234,2018-03-07,Councillors,"Ward Results","Ward 239",Kamara,Abu,CDP,F1C40F,44,0.65,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33271,33270,2018-03-07,Councillors,"Ward Results","Ward 365",Kamara,Vandy,NGC,4B0082,44,1.10,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32707,32706,2018-03-07,Councillors,"Ward Results","Ward 314",Abdulai,Gibrilla,ADP,FF339F,43,1.23,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32825,32824,2018-03-07,Councillors,"Ward Results","Ward 323",Bindi,Thomas,C4C,D68910,43,0.79,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34704,34703,2018-03-07,Councillors,"Ward Results","Ward 014",Mohamed,Bockarie,CDP,F1C40F,42,0.53,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32541,32540,2018-03-07,Councillors,"Ward Results","Ward 338",Bangura,Lansana,UDM,9900cc,42,0.61,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33352,33351,2018-03-07,Councillors,"Ward Results","Ward 371",Margai,Edward,NGC,4B0082,42,1.78,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32657,32656,2018-03-07,Councillors,"Ward Results","Ward 309",Yorma,Philip,CDP,F1C40F,41,0.91,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33847,33846,2018-03-07,Councillors,"Ward Results","Ward 065",Vandi,Kandeh,CDP,F1C40F,41,0.85,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33163,33162,2018-03-07,Councillors,"Ward Results","Ward 356",Massaquoi,Dominic,CDP,F1C40F,40,1.30,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30208,30207,2018-03-07,Councillors,"Ward Results","Ward 302",Macarthy,Albert,C4C,D68910,40,0.91,No,Provisional,male-blank-profile-photo.png,"First Round"
33213,33212,2018-03-07,Councillors,"Ward Results","Ward 360",Kemokai,Steven,CDP,F1C40F,39,1.03,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30270,30269,2018-03-07,Councillors,"Ward Results","Ward 298",Barrie,Kadiatu,C4C,D68910,39,0.73,No,Provisional,female-profile-blank-photo.png,"First Round"
30015,30014,2018-03-07,Councillors,"Ward Results","Ward 289",Goba,Julius,CDP,F1C40F,39,0.64,No,Provisional,male-blank-profile-photo.png,"First Round"
32499,32498,2018-03-07,Councillors,"Ward Results","Ward 334",Momoh,Augustine,CDP,F1C40F,39,0.87,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34714,34713,2018-03-07,Councillors,"Ward Results","Ward 014",Sillah,Tejan,C4C,D68910,39,0.49,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32683,32682,2018-03-07,Councillors,"Ward Results","Ward 311",Sheriff,Ahmed,ADP,FF339F,38,1.32,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30187,30186,2018-03-07,Councillors,"Ward Results","Ward 277",Jones,Samuel,CDP,F1C40F,38,1.11,No,Provisional,male-blank-profile-photo.png,"First Round"
32845,32844,2018-03-07,Councillors,"Ward Results","Ward 325",Musa,Ibrahim,CDP,F1C40F,38,1.06,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33069,33068,2018-03-07,Councillors,"Ward Results","Ward 118",Kamanda,Emmanuel,CDP,F1C40F,38,0.51,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34676,34675,2018-03-07,Councillors,"Ward Results","Ward 011",Musa,Fredric,C4C,D68910,38,0.59,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33097,33096,2018-03-07,Councillors,"Ward Results","Ward 349",Abu,Kemoh,C4C,D68910,38,1.35,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33275,33274,2018-03-07,Councillors,"Ward Results","Ward 365",Kpaka,Dauda,CDP,F1C40F,38,0.95,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33071,33070,2018-03-07,Councillors,"Ward Results","Ward 118",Kamara,David,NPD,3498DB,37,0.50,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33059,33058,2018-03-07,Councillors,"Ward Results","Ward 116",Sillah,Alhaji,ADP,FF339F,37,1.02,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33563,33562,2018-03-07,Councillors,"Ward Results","Ward 043",Saffa,John,CDP,F1C40F,36,0.65,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32661,32660,2018-03-07,Councillors,"Ward Results","ward 310",Brima,Lamin,C4C,D68910,36,1.18,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32903,32902,2018-03-07,Councillors,"Ward Results","Ward 103",Kunateh,Yayah,CDP,F1C40F,36,1.21,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33307,33306,2018-03-07,Councillors,"Ward Results","Ward 368",Lansana,Allieu,C4C,D68910,36,0.81,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33919,33918,2018-03-07,Councillors,"Ward Results","Ward 070",Thoronka,Mariama,PMDC,F3881E,35,0.83,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30352,30351,2018-03-07,Councillors,"Ward Results","Ward 273",Koroma,Tijan,CDP,F1C40F,35,0.54,No,Provisional,male-blank-profile-photo.png,"First Round"
32757,32756,2018-03-07,Councillors,"Ward Results","Ward 318",Sheriff,Morie,C4C,D68910,35,0.94,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33149,33148,2018-03-07,Councillors,"Ward Results","Ward 355",Dakona,Patrick,C4C,D68910,34,1.53,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33548,33547,2018-03-07,Councillors,"Ward Results","Ward 042",Thomas,Fatmata,CDP,F1C40F,34,0.47,No,Final/Certified,female-profile-blank-photo.png,"First Round"
30031,30030,2018-03-07,Councillors,"Ward Results","Ward 267",Sesay,Ahmed,CDP,F1C40F,34,0.86,No,Provisional,male-blank-profile-photo.png,"First Round"
30886,30885,2018-03-07,Councillors,"Ward Results","Ward 155",Marah,Momorie,C4C,D68910,34,1.10,No,Provisional,male-blank-profile-photo.png,"First Round"
33331,33330,2018-03-07,Councillors,"Ward Results","Ward 370",James,Abdulai,NGC,4B0082,34,1.13,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33579,33578,2018-03-07,Councillors,"Ward Results","Ward 044",Swaray,Idrissa,C4C,D68910,33,0.73,No,Final/Certified,male-blank-profile-photo.png,"First Round"
33937,33936,2018-03-07,Councillors,"Ward Results","Ward 072",Kallon,Musa,C4C,D68910,33,1.07,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30113,30112,2018-03-07,Councillors,"Ward Results","Ward 290",Manyeh,Alpha,CDP,F1C40F,33,0.92,No,Provisional,male-blank-profile-photo.png,"First Round"
33917,33916,2018-03-07,Councillors,"Ward Results","Ward 070",Lamin,Solomon,ADP,FF339F,33,0.79,No,Final/Certified,male-blank-profile-photo.png,"First Round"
32617,32616,2018-03-07,Councillors,"Ward Results","Ward 344",Jangati,Mark,CDP,F1C40F,32,0.58,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30762,30761,2018-03-07,Councillors,"Ward Results","Ward 144",Kamara,Surah,CDP,F1C40F,32,1.53,No,Provisional,male-blank-profile-photo.png,"First Round"
29891,29890,2018-03-07,Councillors,"Ward Results","Ward 271",Abu,Ossanatu,NURP,343a40,32,0.55,No,Provisional,female-profile-blank-photo.png,"First Round"
32737,32736,2018-03-07,Councillors,"Ward Results","Ward 316",Senesie,Mohamed,C4C,D68910,31,0.78,No,Final/Certified,male-blank-profile-photo.png,"First Round"
34443,34442,2018-03-07,Councillors,"Ward Results","Ward 256",Senneh,Koroma,CDP,F1C40F,31,0.84,No,Final/Certified,male-blank-profile-photo.png,"First Round"
30328,30327,2018-03-07,Councillors,"Ward Results","Ward 286",Sombie,Kadiatu,C4C,D68910,31,0.49,No,Provisional,female-profile-blank-photo.png,"First Round"
32695,32694,2018-03-07,Councillors,"Ward Results","Ward 312",Yambasu,Isharka,C4C,D68910,31,0.88,No,Final/Certified,female-profile-blank-photo.png,"First Round"
33466,33465,2018-03-07,Councillors,"Ward Results","Ward 035",Mansaray,Musa,C4C,D68910,30,0.53,No,Final/Certified,male-blank-profile-photo.png,"First Round"
